edate,date,party,partyname,partyabbrev,parfam,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm
26-05-81,198105,22310,Politieke Partij Radikalen (PPR),PPR,30,998,998,,,,1.968,0,,3,150,3,10,,667.5,9.95,0,0.25,0.2,0,7.95,4.45,6.4,1.95,0,0.05,3.1,4.6,0.2,0,1.35,0,0.85,0,2.45,0,4.6,1.35,0.55,0.05,0,0,5.45,0.35,0.25,3.3,1.35,0.9,0.65,0,1.9,7.7,1.15,9.6,6.95,0,2.2,0.05,0,0,0,0.2,0.3,1.3,0.05,0,0.9,0,0.8,0.3,1.2,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.2,3.25,0.65,16.55,12.65,2018b,55Q6IF
26-05-81,198105,22320,Partij van de Arbeid (P.v.d.A),PvdA,30,113,0,1982,,,28.288,0,,44,150,1,10,,1493,8.6,0.1,0.4,0.1,0.1,0.1,4.1,6.1,0.7,0,0.1,4.6,5.3,0.7,0,1.5,0,1.5,0,0,0,1,2.6,3.2,0.1,0,0,8.3,0.7,2,1,4,1.4,4,0,0,5.1,3.4,7.1,10.4,0,3,0,0,0,0,0.3,1.6,0,0.3,0,0.3,0,0.8,0.4,1.4,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.6,9.8,4,17.5,4.6,2018b,Q3IL73
26-05-81,198105,22330,Democraten 66 (D66),Dâ€™66,40,113,0,1982,,,11.059,0,,17,150,1,10,,1634,10.6,0.2,0.6,0,1,1.7,2.1,5.1,0.9,0,0,2.1,5.8,1.2,0.1,1.9,0,3.6,0,0.2,1,1.2,1.3,1.3,0.1,0.2,0,4.4,0.2,1.4,2.7,1.5,0.1,3,0,0,8.3,5.1,5.6,8.1,0,4.9,0,0,0.1,0,0.5,0.9,0.5,0.4,0.2,1.1,0,1.3,0.1,1.4,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.1,4.1,4,13.7,4.4,2018b,1F47MF
26-05-81,198105,22420,VVD,VVD,40,113,0,1982,,,17.321,0,,26,150,1,10,,1308,6,0.3,0.3,0.3,2.6,0,0.7,5.9,2.2,0,0,5.4,2.5,0.2,0,2,0,5.1,0,0.7,6.5,2.9,1.1,0.2,0,0,0,2.8,0.2,2.2,5.1,0.3,0,5.7,0,0,4,2.9,3.4,5.1,0.7,4.7,0.2,0.9,0,0,0.6,1.8,1.5,0.7,0,0.5,0,4.1,0.3,1.5,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,1.6,12.2,8.5,1,2018b,6YLBKF
26-05-81,198105,22521,CDA,CDA,50,113,0,1982,,,30.806,0,,48,150,1,10,,2167,10.9,0.4,0,0.3,0.6,2.1,0.5,8.1,2.8,0,0,1.7,3.5,0.3,0,1.8,0,2.6,0,0.8,1.5,1.4,0.7,2.1,1.1,0,0.3,5.4,0.4,0.6,3.1,1.2,0,2,0,0,5.1,3.1,4,10,1.4,4.3,0.1,0.3,0,0.9,0.3,1.8,1.8,1.9,0,1.3,0,1.3,0.6,3.2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.3,4,3.5,14,2.6,2018b,CGTLN8
26-05-81,198105,22528,Reformatorische Politieke Federatie (RPF),RPF,50,326,5,2017,0.773,0.682,1.247,0,,2,150,1,121,2018-2,866,0,1.155,0,0,6.582,1.039,1.732,5.774,1.386,1.039,0.808,3.58,0.693,0.462,0.231,0.693,0.231,1.501,0,0.924,1.386,1.039,1.27,0,0.231,0,1.732,0.346,0,0.115,3.002,0,0,1.27,0,1.732,5.081,2.079,0.693,2.309,8.083,2.54,0.231,0,0,24.711,0,4.965,0.115,0.577,0.693,1.848,0,6.005,0,0,0.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.644,1.27,2.656,3.002,2.771,2018b,5FLQT2
08-09-82,198209,22210,Communistische Partij van Nederland,CPN,20,326,5,2017,0.773,0.682,1.794,0,,3,150,1,121,2018-2,460,0,0.217,0,1.522,0,7.174,2.609,2.609,0,0.217,0,3.261,3.043,0,0,0.217,0,0.87,0,9.13,0,0.217,1.957,3.043,1.304,0.435,0,0.217,3.696,0,2.609,0.435,0.217,0,0,0.87,5.652,3.261,21.522,10.217,0,2.174,0,0.217,0,0.217,1.304,1.087,0,0.652,0.652,3.478,0,0.652,0,1.087,1.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.783,5.435,0,31.739,9.783,2018b,MTEX39
08-09-82,198209,22310,Politieke Partij Radikalen (PPR),PPR,30,220,1,1991,0.774,,1.657,0,,2,150,1,10,,213,17.8,0,0,0,0,13.2,6.1,3.8,3.3,0,0,1.4,1.4,0,0,1.4,0,0.9,0,4.7,0,8.9,0,0,0,0,0,8.9,0.5,0.5,0.9,0.9,0,0.9,0,3.8,1.9,0,12.7,0,0,0,0,0,0,0,0,0.5,2.4,0,0,1.4,0,0,0.5,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8,0.9,0.9,12.7,19.3,2018b,5J9Y68
08-09-82,198209,22320,Partij van de Arbeid (P.v.d.A),PvdA,30,220,1,1991,0.774,,30.395,0,,47,150,1,10,,767,2.4,0,0.3,0.3,0.1,5.5,1.7,12.7,2.1,0,0.1,1.3,3,0.1,0,3.1,0,6.8,0,0.4,0.4,4.8,1.7,1,0.4,0,0.1,2.9,0.3,0.1,2.5,2.9,0.8,7.6,0,0,2.4,2.6,13.2,4.7,0.1,1.3,0,0,0,0,0.1,2.3,0.8,0.4,0,3.1,0,0,0.5,2.1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.7,5.6,8,17.9,7.5,2018b,ORSBQ4
08-09-82,198209,22330,Democraten 66 (D66),Dâ€™66,40,220,1,1991,0.774,,4.265,0,,6,150,1,10,,1982,6.1,0.4,0.3,0,0.7,2.7,0.9,4.1,1.3,0,0.1,3.8,5.7,0,0,2.4,0,9,0,1,0.6,3.7,2,0.9,0.4,0.3,0.3,1.5,0.2,0.8,6,3.3,0.1,2.6,0,0.2,6.9,4.5,7.4,3.3,0.2,2.7,0.4,0.1,0,0,0.1,1.6,0.6,0.4,0,1.8,0,1,0.6,5,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.6,6.2,3.2,10.7,3.9,2018b,WQGS4A
08-09-82,198209,22420,VVD,VVD,40,220,1,1991,0.774,,23.077,0,,36,150,1,10,,317,3.2,0,0,0,1.9,1.3,0,6.9,0.6,0.3,0,4.1,1.3,0.3,0,0.6,0,12,0,0.3,4.7,6.6,0.3,0,0,0,0,3.2,0,0.3,6.9,1.6,0,12.6,0,0,2.5,1.3,5.1,1.6,6.3,4.1,0.3,0,0,0,0,1.9,1,0,0,1.6,0,2.2,0.6,1.9,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1.9,17.3,6.7,1.3,2018b,3274D5
08-09-82,198209,22521,CDA,CDA,50,220,1,1991,0.774,,29.387,0,,45,150,1,10,,2055,6.5,0,0.2,0.3,2,2,1.4,7.2,4.1,0,0.6,2.7,3.9,0.1,0,2.1,0.1,6.9,0,0.9,0.6,1.9,1.7,0.3,0.5,0,0.1,1.7,0,0.7,7.1,1.9,0,4.7,0,0,7.1,2.2,5.4,7.3,1.4,3,0,0,0,0.3,0.1,2.9,1,0.9,0,1.3,0,0.8,0.8,1.8,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.7,3.9,5.3,12.7,3.6,2018b,L53VFM
08-09-82,198209,22527,Gereformeerd Politiek Verbond (GPV),GPV,50,326,5,2017,0.773,0.682,0.815,0,,1,150,1,121,2018-2,922,0,1.41,0,0,1.844,0.651,0.325,2.603,0.868,0.217,0.542,2.278,0.542,0.217,0.651,2.278,0.434,2.928,0,1.193,0.217,0.976,1.193,0,0,0.542,0.108,0,0,0.325,4.881,0,0,2.169,0,1.41,4.121,1.844,1.627,3.254,7.918,10.195,0.542,1.193,0,25.054,0.108,3.579,0.976,1.085,0.651,3.796,0,2.928,0,0,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.62,1.193,2.386,4.881,0.976,2018b,JOYG38
08-09-82,198209,22528,Reformatorische Politieke Federatie (RPF),RPF,50,326,5,2017,0.773,0.682,1.508,0,,2,150,1,121,2018-2,866,0,1.155,0,0,6.582,1.039,1.732,5.774,1.386,1.039,0.808,3.58,0.693,0.462,0.231,0.693,0.231,1.501,0,0.924,1.386,1.039,1.27,0,0.231,0,1.732,0.346,0,0.115,3.002,0,0,1.27,0,1.732,5.081,2.079,0.693,2.309,8.083,2.54,0.231,0,0,24.711,0,4.965,0.115,0.577,0.693,1.848,0,6.005,0,0,0.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.644,1.27,2.656,3.002,2.771,2018b,PBJ2UX
08-09-82,198209,22710,CP,,70,326,5,2017,0.773,0.682,0.831,0,,1,150,1,121,2018-2,392,0.255,0.765,0,0,6.122,3.061,0,7.908,0,0.255,0.255,3.571,6.633,0,0.51,0.765,0.255,3.316,0,0,1.531,1.276,4.847,0,1.02,0,0.765,0.255,0,0.765,4.847,0.255,0,0.255,0,2.806,8.163,5.102,5.102,2.041,0.51,3.061,0,6.633,0,0.51,0,6.122,1.02,0,3.316,5.357,0,0.255,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.847,5.102,1.786,7.143,3.061,2018b,7BRATL
08-09-82,198209,22952,Staatskundig Gereformeerde Partij (SGP),SGP,95,326,5,2017,0.773,0.682,1.902,0,,3,150,1,121,2018-2,755,0,1.192,0,0,2.384,0.662,1.457,3.576,0,0,0.53,2.252,1.192,0.53,0.265,1.987,0.132,1.457,0,0.795,1.06,1.457,2.517,0.265,0.397,0,0.927,0.662,0,0.397,7.152,0,0,6.623,0,3.444,2.517,0.795,3.576,2.914,5.43,6.49,0.53,0.53,0,21.987,0,5.828,1.589,0,0.265,2.517,0,1.457,0,0,0.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.801,2.781,7.682,6.49,2.119,2018b,W1J1HR
21-05-86,198605,22230,Pacifistisch-Socialistische Partij (PSP),PSP,20,331,4,2017,0.81,0.66,1.2,0,,1,150,1,120,2018-2,1818,0,0.055,0,1.045,0.055,6.766,0.66,1.65,0,1.045,0.66,5.886,6.491,0.165,0,2.42,0.11,2.475,0.44,3.41,0.11,1.155,0.715,0.77,0,0.33,0,0.055,0.825,0,0.99,2.53,2.75,0.055,4.51,2.035,10.286,2.145,11.771,9.516,0,3.96,0,0.22,1.485,0.055,3.575,0.55,2.035,0.055,0,0.055,0,3.63,0.165,0.22,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.542,4.015,0.165,21.287,7.426,2018b,392T2P
21-05-86,198605,22310,Politieke Partij Radikalen (PPR),PPR,30,220,1,1991,0.774,,1.256,0,,2,150,1,10,,1344,22.8,0.2,0.1,0,0.1,1.1,1.6,4.1,0.5,0,0.2,5,4.2,0.1,0.1,2.6,0,8.3,0,0,0.1,1.5,0.8,0.7,0.1,0,0,0.9,0,1.3,4.1,1.7,0.3,0.5,0,0.7,5.4,3.4,8,4.9,0.2,1.6,0,0,0,0,0,2.3,0,0.4,0,1.7,0,0.2,0.6,2.7,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9,3.2,0.6,12.9,2.8,2018b,YIT1RV
21-05-86,198605,22320,Partij van de Arbeid (P.v.d.A),PvdA,30,220,1,1991,0.774,,33.271,0,,52,150,1,10,,1718,4.4,0.2,0.8,0.1,0.2,4,1.3,8.4,2.9,0,0,2,2.2,0,0.1,3,0,7.2,0,1.8,0.2,3.4,1.1,0.6,0.4,0,0.4,2.7,0.1,1,7.7,3.3,0.2,0.7,0,0,7.5,3.7,6.9,6.1,0.5,1.8,0.1,0,0,0,0,2.7,0.3,0.2,0,3.3,0,0.4,0.6,3.1,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.2,5,0.9,13,6.1,2018b,K1NNU5
21-05-86,198605,22330,Democraten 66 (D66),Dâ€™66,40,220,1,1991,0.774,,6.132,0,,9,150,1,10,,1289,5.4,0,0.4,0.6,1.6,2.5,0.6,5.1,3,0,0,2.8,3.1,0.3,0.2,2.9,0,11.5,0,3.4,0.3,2.9,1.2,0.1,0.5,0,0.1,1.5,0,0.4,5.1,1.9,0,4.3,0,0,9.8,3.9,5,3.3,0.3,1.5,0,0.1,0.7,0,0.2,1.9,0.2,0.3,0,2.8,0,1.2,2.9,2.4,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,3.2,4.6,8.3,3.5,2018b,HNJHWR
21-05-86,198605,22420,VVD,VVD,40,220,1,1991,0.774,,17.411,0,,27,150,1,10,,1587,4.3,0.4,0.6,0.2,2,0.3,0.7,5.1,3.7,0.1,0.1,3.8,1.1,0.1,0,1.6,0,10.7,0,1.3,2,2.5,2.1,0.1,0.3,0,0.2,1.3,0,2,6.9,1.9,0.1,5.8,0,0,7.9,3.2,3.4,2.7,1.6,3.5,0.1,0.1,0,0,0.3,6.2,0.1,0.3,0,1.3,0,2.1,0.8,3.1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,4.1,7.8,6.1,1.6,2018b,5RQB68
21-05-86,198605,22521,CDA,CDA,50,220,1,1991,0.774,,34.593,0,,54,150,1,10,,2063,3.1,0.1,0.4,0.2,1.4,1.3,0.5,7.6,3.6,0,0.2,2.9,1.7,0.1,0,4.5,0,6,0,0.2,0.8,1.6,0.8,0.1,0.5,0,0.2,1.8,0.1,1.1,8.9,1.7,0,4.9,0,0,6.9,5.6,3.3,4.3,1.4,4.4,0,0.1,0,0.5,0,5.5,1,1.5,0,2,0,1.5,0.8,1.6,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,2.6,5.7,7.6,2.2,2018b,XWC4HG
21-05-86,198605,22952,Staatskundig Gereformeerde Partij (SGP),SGP,95,331,4,2017,0.81,0.66,1.739,0,,3,150,1,120,2018-2,989,0.101,1.011,0,0,1.82,2.427,1.314,3.236,0.101,0.506,0.607,2.224,0.91,0.607,0,1.416,0,2.022,0.303,0.91,1.517,2.326,1.719,0,0,0,0.607,0.303,0,1.618,4.044,0.303,0,1.011,0,2.224,4.449,0.809,0,2.224,3.741,5.662,0.809,0.809,0,30.738,0,5.865,0.809,0.404,0.809,3.236,0,1.719,0.404,0.809,1.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.951,2.022,2.528,2.224,3.741,2018b,H9SRD9
06-09-89,198909,22110,GL,GL,10,220,1,1991,0.774,,4.074,0,,6,150,1,10,,912,4.2,0.4,0.4,0.6,0,4.1,1.8,6.1,0.7,0,0.1,3.3,4.9,0,0.3,1.1,0,2.7,0,10.9,0,0.6,1,0.3,0,0,0,0.6,0,0.2,4.2,2.7,0.2,0.2,0,4,8.7,3.4,6.1,6.8,0.2,2.2,0,0.1,0,0,0,1.9,1.2,0,0,2.7,0,1.7,0.7,4.3,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15,4,0.2,12.9,6.3,2018b,FTXD4I
06-09-89,198909,22320,Partij van de Arbeid (P.v.d.A),PvdA,30,220,1,1991,0.774,,31.881,0,,49,150,1,10,,1130,3.2,0.8,0.5,0.1,0.4,4.5,1.4,10.7,2.3,0,0,2.3,1.2,0.1,0.1,3.5,0,7.5,0,1.9,0,1.1,0.5,0,0.6,0,0.5,1.8,0,1,5.8,1.6,0,0.4,0,2,10,3.4,5.7,5,0,3.3,0,0.2,0,0,0,3.5,0.8,0.4,0,3.5,0,0.7,1.3,3.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.6,2.1,0.4,10.7,6.4,2018b,CYN2LU
06-09-89,198909,22330,Democraten 66 (D66),Dâ€™66,40,220,1,1991,0.774,,7.887,0,,12,150,1,10,,1649,4.4,1.3,0.6,0.5,1.2,2.6,1,4.4,2.4,0,0,3.4,2.2,0,0.3,4.2,0,7.6,0,1.3,0.2,1.1,0.6,0,0.4,0,0.4,0.3,0,0.9,6.6,2.1,0,0.6,0,4.1,14.4,4.1,4,3.7,0.2,3.9,0,0.2,0,0,0.2,5.3,0.1,0.1,0,0.5,0,1.6,1.1,3.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.5,2.7,0.8,7.7,4.2,2018b,CNA72W
06-09-89,198909,22420,VVD,VVD,40,220,1,1991,0.774,,14.566,0,,22,150,1,10,,1338,4,0.3,0.2,0.3,1.5,0.5,0.5,3.7,4.6,0,0,3.6,0.3,0.7,0,2.8,0.1,8,0,1.4,1.9,2.2,0.8,0,0,0,0.2,0.8,0,2,6.1,1.8,0.1,6,0,0.7,9.6,3.8,3.1,6.3,0.2,4.2,0.1,0.1,0,0,0,5.9,0.4,0,0,1.1,0,2.2,1.4,3.7,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,2.6,7.9,9.4,1.2,2018b,LURP39
06-09-89,198909,22521,CDA,CDA,50,220,1,1991,0.774,,35.313,0,,54,150,1,10,,2096,2.7,0.3,0.4,0.3,0.8,0.9,0.7,5.6,4,0,0.1,1.8,2.9,0.2,0,4.6,0.1,9.5,0,1,0.3,1.3,0.5,0,1,0,0.1,0.8,0,1.5,5.5,1.5,0,2.1,0,0.9,12.2,3,3,4.9,0.2,5.1,0.1,0.2,0,2.4,0,3.8,0.6,1.8,0,1.2,0,2.8,0.4,3.6,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.8,2,2.4,7.9,2,2018b,2WRJ51
06-09-89,198909,22527,Gereformeerd Politiek Verbond (GPV),GPV,50,326,4,2016,0.94,0.471,1.236,0,,2,150,1,111,2018-2,1119,0,0.983,0,0.089,1.698,1.072,0.715,3.843,0.179,0,1.519,4.2,0.894,1.251,0.536,2.413,1.609,5.451,0,3.396,0.626,0.447,0.357,0,0,0.268,0.268,0.357,0,0.089,3.396,0.179,0,1.34,0,2.502,9.115,2.055,4.736,3.753,2.413,4.021,0.357,1.162,0,23.235,0,4.021,1.877,0.089,0.447,2.055,0,0.447,0,0,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.686,0.536,1.966,8.49,1.787,2018b,VSGDOJ
06-09-89,198909,22528,Reformatorische Politieke Federatie (RPF),RPF,50,326,4,2016,0.94,0.471,0.961,0,,1,150,1,111,2018-2,2083,0.048,0.384,0,0.192,2.016,1.008,0.912,3.697,0.912,0.48,0.96,3.265,0.48,0.288,0.384,1.248,0.576,7.105,0,0.672,0.768,1.344,1.968,0.144,0,0,0.624,0.288,0,0.624,4.081,0,0.096,1.728,0,1.68,16.227,1.392,5.281,2.496,3.601,4.801,0.24,0.816,0,15.17,0.096,4.945,1.056,0.144,0.624,2.688,0.144,1.68,0.192,0.144,0.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.811,2.112,2.496,7.777,1.92,2018b,UYRXPM
